window,horizon,MAE,RMSE,MASE,WQL
2,56,204.85361095422354,279.3390011872127,0.8055890086623402,0.11466357683083057
2,57,225.29904710940826,319.7472889736881,0.878343343335286,0.109321952835763
2,58,204.13391520662705,279.3534889143612,0.8173862572972309,0.09448460502648637
2,59,161.19331087100161,233.4444603500533,0.6538344508168092,0.06819985193375637
2,60,108.48232918613593,154.44262974617087,0.47604891916295633,0.041028170043802104
2,61,129.99121553721534,185.9554515658284,0.5733251731148291,0.043569265381627705
2,62,153.78097022384694,205.6813270081301,0.6484698077342161,0.046664889521177755
2,63,120.47261403885219,193.26287148256506,0.5231519448238694,0.042638605105675395
2,64,136.31314081087757,207.51128760528215,0.57212162356699,0.051737419637488284
2,65,202.7339742298678,273.38414338624676,0.8094692547874264,0.07050770311352011
2,66,187.49740576667418,253.60477258043468,0.766386340702832,0.06219741114177856
2,67,202.02812887388026,270.7742916566961,0.9159320653221625,0.06369783253733274
2,68,226.9205949513475,305.23081304679334,1.0347196951970348,0.08438971969121385
2,69,208.6687570047532,280.15099402747575,0.8552131882145676,0.07923565082749845
2,70,242.26248663663864,330.4162287416246,0.957710077437492,0.12365290321642873
2,71,203.41564717812415,274.9393056385432,0.8490818318977628,0.1378475676487539
2,72,155.73081903427075,206.70118951800197,0.6619981411446931,0.13083378119480427
2,73,174.44896760812173,221.57740887591982,0.7295617077808207,0.1866347357401629
2,74,236.24707623475638,303.3663512691336,0.9792883767578507,0.4727368490291902
2,75,177.19905996781128,226.6392499463831,0.7234504480281848,0.6508803903008019
2,76,124.87702250022154,160.6657565747128,0.5149504839646156,0.5467740296577045
2,77,93.84924052923154,122.00827458527604,0.3736964488363142,0.4468742236280214
2,78,85.24388220524176,117.96840628973469,0.3452105864697716,0.3027523878812037
2,79,110.74466653359242,143.93109135208744,0.46313373976882827,0.18543437570904284
2,80,155.37790021376733,211.96571955344564,0.6495975573152695,0.2150689717644798
2,81,206.50661822771414,271.2376413400236,0.8622627467288325,0.2309821863443243
2,82,162.2873550867423,231.13386141554844,0.6740611977812205,0.12281392043864779
2,83,158.7474965972778,225.73769262249064,0.6518851707439303,0.08425644371977735
2,84,150.51624579598283,221.2559271086109,0.6378378471962468,0.06655197610597842
2,85,180.39510799757537,269.4375473418958,0.7405974754801956,0.07077504020931538
2,86,189.5049960022954,280.28744323603564,0.7426941229698392,0.06251833447255664
2,87,151.85614820308624,232.29136057834938,0.6305513943539376,0.05429834362164606
2,88,233.954170803229,334.38604469182854,0.9393615580262528,0.11015632329229862
2,89,164.3605646903698,232.39869244527068,0.6812585305492335,0.07800727914781552
2,90,125.07538450339216,193.0448998423161,0.546876274692635,0.05458698027007092
2,91,134.5138673521698,215.15909660721198,0.5450848919638938,0.0555095844758743
2,92,155.8804804274507,229.68371243319726,0.6426743704102235,0.058605832201837384
2,93,180.62167869317227,253.0536416843658,0.7145310776306878,0.06979999377580902
2,94,162.45636011086978,243.27956996408065,0.6297311575477682,0.0743589506520921
2,95,134.11022743811975,184.77806689669788,0.5622559871163118,0.0734129444825608
2,96,140.75291011425165,190.21806472833694,0.5545581039942314,0.09716786848674572
3,1,364.81989086998834,480.51919999426747,1.2657902064573645,0.6421352694798305
3,2,1058.8258082475693,1308.9530221837097,4.415988365777411,0.6141349872807667
3,3,867.7633709494884,1087.4318763590215,3.656060266289967,0.6108883878677884
3,4,332.1336390987421,429.53353249250233,1.404032450951244,0.41678019439189234
3,5,112.01748037185425,152.5934013424034,0.5079959975750129,0.1949420374536683
3,6,55.31777268902869,87.56376083365058,0.2577554667590181,0.1218842795639761
3,7,106.43252255213567,154.4846029314441,0.4446321150719774,0.1653928630108986
3,8,169.98501947955188,277.39904879558975,0.6749744209802061,0.25098994306657857
3,9,350.7442805751776,481.1566958941622,1.4003969983437554,0.7265515943196229
3,10,482.4389878266897,617.5027220947624,1.9480514516787708,1.2859395028292984
3,11,604.3630207435878,757.1127413720774,2.4847627917824835,1.4210191745832697
3,12,710.1591339982473,883.3780303299378,2.9277942812409092,1.1537482543613529
3,13,696.2201101479367,879.8710196086756,2.869473552250801,0.7178988048614018
3,14,401.98568564902547,526.7864946680011,1.7180856957237076,0.20155559432610906
3,15,275.75957392576413,383.0687917917693,1.1461849441811596,0.11439072259253219
3,16,509.2812551153012,651.5479931028216,2.0777139036956753,0.4599766971451118
3,17,449.46473179464664,579.7985232924298,1.8564443003824993,0.41101144695795033
3,18,338.06855135086255,446.8212516239335,1.4147852647306383,0.1828090034077425
3,19,195.3550599763631,260.5602722185284,0.9118109841345096,0.07702479083702114
3,20,214.45582367139613,285.2636232638535,0.979785852659282,0.07751813822876086
3,21,340.02791873766824,442.708276583847,1.4674654123917539,0.1644920313979898
3,22,321.46507841959976,410.41924288631236,1.3683520662043507,0.2239888622334614
3,23,212.95297473821884,278.38075367277895,0.881626946492102,0.19948457429126568
3,24,204.73461390152957,268.3760266802925,0.827201700343077,0.29236137708777094
3,25,238.3353718595627,300.10125870887515,0.9872770769540674,0.5239617639753381
3,26,210.46106403454755,263.7551721832901,0.8881708446177364,0.8594222909953338
3,27,184.15272310707306,227.8905457595122,0.7783609910181115,1.1924513588870491
3,28,134.58315443381284,167.31382554247494,0.5649666656574726,1.1617963604889845
3,29,97.98996969675406,123.68412292385214,0.41051832350264833,0.6887255479851316
3,30,90.81397885695482,120.43139020234138,0.37353411373831674,0.25997352385861144
3,31,147.75115610544498,280.61453926707696,0.5652294066560358,0.1658890412443278
3,32,164.54436483749976,251.83097624785307,0.6790574312526139,0.10934278812594574
3,33,162.1781786512106,250.56428647330063,0.6464513492889957,0.08773939188176204
3,34,123.95864694908117,188.13037371861563,0.5117489153518248,0.06534199006794089
3,35,109.43619895364694,155.33847171154704,0.47245301895101594,0.050949197890039134
3,36,75.5735357137355,106.63640242583377,0.3811157199802675,0.03440070254959198
3,37,89.55975755924581,130.94802556553165,0.45970542981514434,0.03706019370066243
3,38,78.83751535722297,109.89318237898121,0.4013857925508848,0.03238925964753566
3,39,116.0602956975548,175.1908409393127,0.5426888230287543,0.041585656211349
